IDS
782079
167487
167537
123126
49172
208839
117943
202438
135883
68205
848324
48460
77841
18167
78148
1555488
47684
43115
52625
118107
397560
855610
169766
116695
145536
79495
371172
133334
139269
294346
52313
1113412
162151
50630
322357
5067
212318
75287
36645
52858
75706
49882
74113
7104
49651
868745
142180
68560
59980
358315
70026
166081
57231
297453
58181
1609275
343310
514989
1138520
9607
362522
78954
520455
27087
407891
54713
281273
50719
333538
67892
164075
131556
50168
118228
208735
19765
165221
202153
14886
373315
47705
1091452
54642
1124031
64085
171316
1051024
1110023
55324
67337
152529
17354
67673
47367
541417
1224537
1649002
68784
272667
1125765
71412
60478
62970
64222
56120
62374
71586
473792
53724
1122191
156254
71419
319607
1
48151
492000
47162
48805
48372
48073
47366
50638
47791
1658175
26036
47747
775800
50151
48700
83187
50899
47332
52327
67566
48567
62825
4342
58769
52496
53539
51308
67573
67833
52860
4637
58672
49320
55328
774753
152699
83702
49146
152030
122672
54497
153150
791908
47847
71355
47759
55329
71556
794230
775839
152550
67853
533752
63089
83737
123496
57279
49135
482298
53025
622750
53051
505683
136550
480082
79291
792499
53269
482408
956350
55236
67345
341797
3893
64712
170100
55342
631446
532540
27427
506118
138018
58113
569711
410316
322033
210576
558446
125668
130053
54734
10228
227661
140477
135774
78618
62529
49009
702341
55552
466003
126298
118748
324502
50299
851907
123568
68492
53094
10243
49160
43095
1081
286794
1469038
47791
160878
69880
162128
17855
119610
1467032
162235
76907
81389
55501
79367
79363
169777
51493
182542
52821
55436
52327
635417
746724
71154
59651
180379
156196
127259
84357
61494
54449
1459968
119899
75986
217345
348467
78460
58722
166939
313529
49487
53225
84227
7486
286324
57360
879877
55568
4637
541859
34435
64106
47116
119955
130217
1021509
58058
55459
52986
77817
723302
543288
127010
1319212
362412
369393
157750
51743
57890
131153
126577
1453469
53270
127036
72377
47593
55458
79334
48254
434762
75281
148939
64747
75485
773413
632790
55135
42408
72016
56822
272667
159585
67573
9081
56252
765426
63260
160822
1102264
69823
701946
4981
130367
119136
166958
128568
147243
229999
168025
53778
384247
145254
50298
101204
639764
77312
856943
48151
133331
61257
61256
53768
164991
77987
1264432
29317
50192
160930
53280
411074
70031
121287
162321
76986
4938
53284
231831
58729
48807
117900
896146
157995
75334
75309
47927
47219
75505
350168
71993
59769
1027779
287356
5186
159690
268308
63047
123362
64014
62834
47516
226629
166139
78356
3093
527558
126179
110625
72319
167623
352303
122710
316879
60748
56466
53196
373445
56743
63538
61032
193977
68012
50320
1065360
3873
77905
152699
84185
782188
29320
161235
76868
53294
496784
622757
155835
169181
174841
43111
41301
477740
207756
352744
50806
121176
62372
59029
125537
48086
143470
123614
158467
130734
514201
48372
4756
79724
127269
62825
18256
82400
4334
53166
50819
78398
1431239
1605661
361296
168488
36217
79077
128749
943257
463071
164081
56120
4381
1569881
379538
150778
118140
782336
122101
179185
76824
47688
148405
326037
1040929
348720
75247
933429
492000
1
55516
19975
68538
58115
68157
1612368
72052
1550579
1525557
1550566
326013
122601
78630
47162
24259
54784
781644
163082
77299
163536
122034
374811
164239
55276
776900
60878
50338
51691
131557
50163
474848
1039186
181747
768699
50153
14906
72398
891983
144883
1562178
36135
334102
81962
158160
48715
75420
148049
1473856
72013
55699
160818
424747
47398
228062
120384
3756
78669
64288
167305
67833
229760
58886
884600
828844
58144
285928
135243
1467316
185509
77341
77368
144537
62609
43132
1651488
164659
47715
481714
481733
481741
199203
57952
27392
128717
79274
196842
43096
775800
84002
55239
170137
50255
1112134
158088
75411
42422
75537
62853
201656
50177
76189
578700
47366
54625
1135487
217490
165721
54900
78463
58063
78523
63573
48496
57884
62859
1179671
167827
167883
238342
47372
145242
242707
168952
54573
162842
4672
47336
79854
144496
335051
348711
52495
47447
120870
67351
370769
522201
67856
551314
174950
1458837
533709
51430
56438
785242
152823
124390
71639
156400
122556
1435135
123753
49627
791564
52527
551473
764772
117881
130868
51304
64670
246133
1505889
71413
68068
1138519
71477
895657
1435134
775577
71636
143718
1278
40019
791200
130023
59643
53661
53662
55706
1418362
54643
355675
47158
47204
245097
26172
48250
48231
47208
1051154
47217
48232
48327
152080
764796
55253
64615
57518
11989
14799
967120
551316
48866
523723
952186
49194
1224540
17550
71289
56118
47686
55974
56119
416490
1413157
1122195
117868
891028
57860
47685
154
152937
69475
481959
372831
47273
47622
1267990
47748
64620
1150916
47668
49333
980192
1413154
4203
123641
129730
11853
437599
1150918
152524
71400
1468078
47720
123120
67859
68609
64623
475433
498074
49354
51694
56002
118914
76754
790445
468861
76893
50878
53046
60963
1044282
518069
76885
133296
9135
210428
143209
355675
1023769
84335
61516
63916
60832
61099
149001
158587
1224540
13633
59210
252453
58996
133690
554494
1023136
9156
1094690
123941
9419
144816
68286
41663
277061
78757
49486
121691
477466
50639
179764
168047
168820
56119
119695
47158
463344
59152
72233
165292
165401
165580
61186
161699
277715
162274
169502
72393
144539
312361
47727
64970
48716
127046
47535
117504
52861
179236
75832
3864
79652
1413157
253635
190547
76352
319733
81156
51448
521362
332822
1543032
64040
144820
764796
861033
47129
83892
50643
238527
126339
364152
77109
1986
281854
851888
202420
1470513
11853
23969
57518
58687
363702
952186
164990
64615
7004
1293231
83799
56213
55818
161158
1196784
47069
49150
76601
47165
122660
969909
68609
53662
82529
170396
551921
143757
158112
212869
9958
75377
64336
522193
158387
51659
69235
119817
199909
159049
75737
48091
160161
215898
157002
387379
545701
2669
76333
143606
165741
1234922
247106
227277
82811
227597
78467
36074
68702
200925
349464
260071
182467
58991
51599
137091
167663
308328
168389
495903
775602
199840
163532
451027
1323570
125194
544069
7109
77967
72234
1464850
63446
62807
1497645
124858
76595
131156
162769
57095
9144
56986
14912
124385
876961
169944
738203
50184
69737
48353
39484
148050
47423
121784
75730
154899
75880
75976
53386
123391
53885
52408
632333
963468
47217
490764
49345
52680
1126805
118273
238252
49011
194135
122606
167888
169023
72134
348809
57988
118313
48769
60599
164234
77408
52137
63939
317206
515367
48645
77999
78142
47685
58176
1454382
58334
57665
273620
129372
52671
14995
219357
59454
57971
162615
162739
135140
60075
19893
47990
36100
49194
870919
290877
48227
885733
130818
1113767
867442
75692
159050
7603
1468683
55563
283334
64221
68202
4793
76343
47607
308059
73148
166467
78445
132050
49671
130064
384023
167862
1568937
125677
133311
1367786
63878
423950
636792
164063
506023
967120
120145
131523
182613
77668
164664
403939
1439808
64058
506307
125199
8010
48705
161160
499559
139181
55823
240452
58173
950313
148983
143721
788088
18460
126569
82009
169768
169570
79327
60724
429817
447455
49761
922110
126369
134119
1455147
48250
282585
158804
47204
75878
75866
69475
354196
123753
197833
552853
58338
78402
55780
50171
1364688
122705
52119
39820
54783
83066
127935
17008
168849
145249
79137
79146
133291
83102
275393
769874
507502
54982
348785
220443
48895
122621
49397
123118
68315
128547
8021
82562
173719
123120
52492
52673
77020
57881
192001
856951
311107
232271
243207
58930
3875
1150978
138343
158103
9943
1131188
69974
239242
121747
58120
75806
493347
1282701
123359
56715
217081
54509
264277
48450
90646
48367
44396
359291
351860
122238
1113584
45933
163159
328134
4778
53104
60879
48327
200127
48444
891185
54896
77959
1509743
370262
82203
359066
29315
131152
348842
55986
131244
72124
162792
774894
51826
55503
169450
47788
53864
51469
130355
119302
47357
83105
972793
123188
49370
62412
279424
159440
1278022
118027
6317
42051
76139
47208
859117
166096
699869
373761
57369
334160
27166
59110
39825
1256775
121958
353428
168252
50644
168423
786089
57900
169061
282334
474004
49202
118297
118062
25078
9721
199839
347886
348430
53065
49330
118247
485176
1428084
4742
54992
4262
124389
4783
47797
1032312
53659
132301
951335
53707
14841
349872
373310
51413
1258672
64667
372840
244952
68129
777050
133161
55484
246165
53764
17438
57010
157186
317734
1067776
1094433
56439
119160
1123490
7640
68104
52319
64086
47187
47123
372739
47122
47375
49669
50256
49392
121943
47584
47822
3835
311249
51451
48877
49470
48867
20979
67852
85553
1303737
48370
48515
71349
47790
71305
48318
57373
53278
1051155
775799
4
48718
48808
980017
50998
50816
53880
49393
152426
71281
71272
56235
775849
2114
47177
372828
64516
47690
2708
53855
47131
71369
71268
48112
47350
48040
67866
243773
53747
551647
551307
49464
71417
48332
1415508
56257
47458
1122496
113308
169627
958419
68593
1498672
58732
438002
122294
82468
161939
47822
244905
1519689
131601
50164
500783
119104
121932
159130
20979
71257
84405
204114
76290
516239
165725
120517
50278
78451
80111
59982
78585
166766
4246
57250
55698
168222
130872
52586
169044
275384
162927
47122
85340
77215
317127
163479
163525
333006
330188
47199
448479
164333
43130
77819
69975
60448
496176
3797
120485
131434
57861
48349
17408
51875
1289388
154128
153849
846
75271
136915
6924
56099
67356
158265
148951
213611
417879
67706
208885
75729
58728
159358
210356
149005
129041
350589
1030371
148434
84360
1544319
441427
1613028
57695
1413422
166168
78249
254694
1390946
39824
229245
1123490
372251
77181
51074
163339
163350
143955
53405
77394
77409
163779
52528
23933
29793
68199
588723
54623
49509
41976
449436
555976
78082
62805
353053
49848
123619
130077
145310
4450
489052
49667
169763
408299
253547
182679
370876
130028
70095
1361199
83016
123134
72797
122711
68190
162189
136317
72458
158267
126153
845
775614
36488
63993
75585
61503
59501
53359
47584
154798
47230
43794
52763
53308
1238222
160659
160767
1551520
55767
298663
358274
53692
504918
841424
73175
411399
127908
354238
59636
127042
53080
78771
515477
36204
168776
49518
67598
49669
60746
282335
275404
72138
1348915
62854
555968
127906
527930
131168
78174
123713
155756
42070
42069
170084
49351
424045
155491
162614
82376
199056
49181
158744
159143
154892
160172
7470
1179954
56257
160538
1497382
319815
165900
500154
1609411
166904
47375
121943
519
123510
48718
116377
167829
154875
145246
128748
72364
69511
1613593
50812
67324
27093
253592
122624
208054
54453
877361
48484
221197
163773
77476
48767
119696
52346
895017
770224
83365
151627
49592
48711
49587
225163
742831
51773
19890
1396103
244075
145483
59524
3460
120030
515686
179955
1473811
179773
47687
319976
148561
118393
144455
75559
862160
58112
52461
68104
67928
49490
53478
50256
165766
78267
166155
62831
78459
663729
1154671
278326
70039
167808
352264
50055
77127
194495
64132
154735
133161
163589
53475
164213
348004
82571
51809
9100
1536546
351592
1044734
78146
770563
209069
53303
211270
49569
420774
501237
53756
354643
58072
4940
53817
130057
162385
47146
1617173
51196
158161
3938
57913
27459
159126
53502
430581
955949
159817
49673
76185
130353
117775
121235
155379
47898
47843
166080
63603
78349
11858
78564
78627
59119
243
64134
168772
79056
1612010
125489
168842
507622
209810
943258
57983
77535
355648
1467320
125708
461455
322658
48234
69912
1138678
79290
867073
79345
558951
144882
136367
50825
428610
957937
1522784
100220
53396
545973
54261
75394
900248
630955
48867
214128
144594
127681
82316
49920
47790
47895
78333
47224
816220
82231
166539
78474
448567
211061
55263
52599
54840
145733
78803
123481
168597
78868
122709
1372862
130915
741014
120009
35342
129169
132625
165059
49393
78118
241662
532349
18463
170026
694598
9184
55573
701598
64055
82568
54410
76889
77083
77057
48225
68087
61513
63714
180713
792384
56083
1439813
254166
311249
58803
1260100
180009
82104
505047
76165
144502
63266
72261
47522
62829
353030
52146
194245
58184
64237
62355
166889
120010
54164
16447
201453
78975
59066
48339
3835
54880
4631
328266
53060
1441996
122584
126795
121924
77600
127216
155052
1473914
126252
165224
165239
49319
225219
481709
541370
48239
62488
47704
53548
70024
52642
735410
52493
71445
67662
47531
156871
126705
326110
156476
1151228
56052
67336
47864
83224
83303
48698
27701
1520268
152705
551420
62992
47583
68610
7264
791901
792118
1596590
551425
348834
47365
62822
47124
40151
47853
47735
372740
54743
20978
47434
49570
51820
71275
47374
85552
47329
51890
961001
48220
48536
117956
49073
54755
55452
47195
47567
67561
61207
6888
7823
144128
48341
47540
7448
67858
180354
47322
774775
372769
55333
19728
64552
55174
551278
1303726
52788
15977
70233
56259
47198
19376
533710
71291
332904
50863
67879
1555654
1303736
551648
151883
4323
47459
47328
67563
551480
71409
794035
475988
1037788
1648204
1124233
132672
497641
144541
118903
169902
55575
170384
127151
472472
47374
161435
326190
77054
205402
75270
53036
75413
83887
148793
75752
5034
54952
62228
72039
76207
62236
76331
53237
54196
67561
62850
1633838
524504
329984
123829
50617
58341
117887
1263850
1061811
58309
278242
145245
133315
77112
348814
163435
51274
123710
47574
53925
126771
57752
55343
69421
164898
133327
47124
145289
481701
29323
68608
4519
130789
57019
55340
38563
155598
183060
50161
158037
56690
411086
127270
41573
566550
48284
226902
78453
372740
349690
48550
117302
78582
47434
59122
52120
67745
128686
78806
67802
137054
79122
296465
148406
58897
163527
44081
77421
60441
163050
163431
70191
54608
64513
82088
40151
165123
132746
49753
53511
485383
1264427
360671
1555997
1031780
62844
329508
82768
169749
58088
49571
121490
283216
72403
786918
131582
49357
290765
76743
38538
50716
126882
49140
75474
464228
50042
72045
117308
154391
47896
78269
975067
203087
69172
125773
47543
79068
229779
54805
1110734
67858
164064
131555
10094
1578489
164660
47329
65975
10411
51820
165125
205763
165692
69886
47251
48734
161148
249285
564188
58371
298018
131602
59188
7107
1617147
75475
199837
54464
71258
335455
63977
210537
76358
123360
31988
127891
351658
47742
44349
117002
343087
135662
228248
166921
53078
55274
53200
52173
57896
500590
59567
27125
424357
515902
1410494
131137
855937
133607
1556452
54743
165074
131167
373578
261599
123231
145308
51226
39819
130197
141854
67747
63970
117870
485130
118028
59753
76949
490747
474465
48223
52788
130819
9744
46256
36362
4535
199833
47179
71992
75603
122560
160266
52377
39682
160571
132205
78228
522998
118084
68084
81597
42007
168843
51082
145244
260460
54454
351081
121993
79210
334037
48523
250216
147881
169950
374283
50786
119729
9185
68416
123728
205775
129370
161946
1431530
76672
462848
4937
48939
157908
53134
61169
51314
321459
55133
13631
49606
320575
125816
47929
1072083
57282
129327
4328
68537
143853
58961
468509
60146
4224
52764
82329
119983
167684
55009
168223
122603
122328
1569112
79057
48707
60335
275390
162882
164056
62942
199512
499748
141634
53466
164691
129313
205330
2548
550577
48252
775951
54134
55745
144491
41740
123230
132637
130374
76599
161829
735243
358858
326181
162738
76943
76994
131566
234256
606556
322877
56262
890
159613
53723
160348
1520980
57880
81543
160646
320843
68278
49274
850859
338573
82504
155122
359669
47752
57636
58768
58085
238505
980519
199910
49766
499630
769119
54808
52113
382843
85399
450714
58029
1528047
963212
129340
78140
500042
203975
123498
14898
56259
48548
55666
1154989
46179
1225209
26587
199978
4948
218969
121288
525864
50628
77107
47649
158227
50817
50203
76239
56403
47758
54294
133354
155091
52529
166911
122455
118081
168211
606933
53762
168764
10247
12937
54996
58086
167650
52158
79008
53928
77248
129330
68625
49206
354699
793371
135929
77613
222950
39280
68311
1430438
47416
77964
77986
1627
551470
1092251
1543570
64683
49159
68764
48900
47233
118046
475828
417222
203927
144308
71506
48219
13685
367708
47667
48331
774983
319606
1443225
70041
67869
156208
332902
764773
48309
54165
126125
48697
67832
67569
552153
559263
152037
475824
5
152533
1109239
1124235
83703
58701
848317
47157
47605
7251
4929
47504
1224538
47170
47604
48150
47754
57519
48527
47689
71261
48699
48620
1632273
55238
48427
522864
53825
47521
1150915
53881
9079
60747
59992
17599
1303727
58771
50898
372759
333586
47548
67912
1224539
372765
53781
47621
68207
764793
3727
196614
49556
49326
67333
574
48530
2314
53763
67570
48072
47532
62782
26720
49663
152943
775846
39760
792128
764774
71423
152031
68789
125752
50828
1588282
76533
51748
122100
83637
162155
76865
57934
76947
448241
361866
41482
179053
79468
48436
56891
4956
131598
75563
75598
52484
6990
76229
58259
160572
68559
48522
160536
217093
165876
90511
117892
78386
51733
49662
47754
69845
134205
503453
47532
168763
163550
1281067
204328
936164
121743
164954
177071
81128
78090
57905
27413
336908
208883
131003
414284
152133
240489
53881
883677
1220378
53395
427629
855020
122608
325346
60313
1248164
169424
53456
46316
7562
79472
1578630
157898
53348
26747
343241
82279
56051
159499
75920
49504
6989
68240
359450
76317
160656
145539
249269
242038
540071
126186
57902
143791
7493
167469
52681
229567
127560
118187
201420
49917
64105
401824
85339
773855
127488
241640
161574
53983
162172
148030
57970
76825
146891
79173
169322
700734
41789
49133
119047
75241
123342
131660
58110
48245
158647
338752
55271
87147
49186
205689
27376
76291
133675
893890
127637
602605
57140
13858
10227
52676
123620
58412
41708
57352
123573
7266
122533
167868
54994
126620
122374
157341
67341
222047
132078
83429
64071
120909
54613
3867
48302
165060
73044
165483
48790
121022
349689
254090
48704
8234
161617
1426765
58372
327980
76638
1318822
76727
162178
50174
80835
544009
50154
82501
64547
51229
133328
12727
47787
75408
797597
152870
7044
48150
215882
359621
159346
7458
78244
333586
78256
45763
952453
42113
49645
56631
237914
17638
1525291
81901
48461
78555
57216
110407
118189
168384
168950
123175
77266
244355
164210
57989
366329
931956
77670
776970
453111
120499
78220
493638
48493
182476
76732
343664
162176
49338
57969
59752
55243
56112
127912
58931
58392
170070
120537
133788
42076
1632273
57691
370011
49857
52855
49072
47604
53113
199408
49703
349061
4999
820952
60304
78387
534210
58222
166124
166292
143303
769091
78565
1592837
319606
1196165
375098
79147
12935
58780
3523
56649
126305
117988
237061
50253
47157
54605
10286
423924
373493
76633
67876
58136
76964
3751
76958
7024
64713
9176
886882
213346
158359
122246
13632
159247
75879
1457202
132288
81580
12890
199925
76236
127936
122767
463677
64076
486971
1035932
238369
542432
46023
469627
47170
55238
49530
59658
1581564
980065
703132
164225
58725
77705
58561
55358
58333
124748
81092
144220
53921
47585
558433
49491
342662
131552
47550
28362
125705
72418
55008
60773
158102
126753
5212
82578
366286
154458
484686
122835
119669
56937
143390
78488
48494
229274
81752
179075
43698
47544
79018
49440
47373
58771
282332
126344
62376
81732
336739
179786
120154
52985
58695
172023
374890
165570
487050
1630236
205261
160929
161146
55594
161618
117696
26822
314298
275708
418614
50879
57349
193896
